extId__c,Churn__c,Name,Gender__c,Sentiment__c,MissingMortgagePayments__c,RetentionTeam__c,LifeStage__c
13996,No,Ruwaid el-Farid,Male,Positive,No,Engaged,Family
13997,No,Vanessa Sanchez,Female,Neutral,Yes,Engaged,Family
13998,No,Donovan Holiday,Male,Positive,No,Not Engaged,Family
13999,No,Antone Arshad,Male,Positive,No,Not Engaged,Single
14000,No,Tyler Aziz,Female,Positive,No,Engaged,Family
14001,No,Siddeeqi el-Abood,Male,Positive,Yes,Engaged,Single
14002,No,I K N Clinton Bui,Male,Negative,No,Engaged,Family
14003,No,Brittany Brown,Male,Positive,No,Engaged,Family
14004,No,Adam Gomez,Female,Neutral,No,Not Engaged,Retired
14005,No,Don Cheng,Male,Neutral,No,Not Engaged,Retired
14006,No,Alyssa Choi,Female,Negative,Yes,Engaged,Family
14007,No,Taju Ruiz,Male,Neutral,Yes,Engaged,Retired
14008,No,Soo Pelsmaeker,Female,Neutral,Yes,Not Engaged,Family
14009,No,Jacob Calanni,Female,Neutral,Yes,Not Engaged,Family
14010,No,Allan Mendoza,Male,Neutral,No,Not Engaged,Single
14011,No,Joshua Clark,Female,Negative,Yes,Not Engaged,Family
14012,No,Jasmine Gonzalez,Female,Positive,Yes,Not Engaged,Family
14013,No,Nisa A Smith,Female,Positive,Yes,Not Engaged,Family
14014,No,Chassity Farrell,Male,Positive,Yes,Not Engaged,Family
14015,No,Aimee Walker,Male,Negative,No,Not Engaged,Family
14016,No,Ignatius Tora,Female,Neutral,No,Engaged,Retired
14017,No,Donte Bennett,Male,Positive,No,Engaged,Single
14018,No,Alec Ung,Male,Neutral,No,Engaged,Family
14019,No,Marissa Fairbanks,Female,Positive,No,Not Engaged,Single
14020,No,Briana Poland,Female,Positive,No,Not Engaged,Family
14021,No,Amanda Truong,Female,Positive,No,Engaged,Family
14022,No,Raadi el-Asad,Male,Positive,Yes,Engaged,Single
14023,No,Javier Medina,Male,Positive,Yes,Engaged,Family
14024,No,Suhaa al-Farha,Female,Positive,Yes,Engaged,Retired
14025,No,Angel Terrell,Male,Neutral,No,Engaged,Family
14026,No,Robert Parker,Male,Positive,Yes,Not Engaged,Family
14027,No,Michaela Godinez,Male,Negative,Yes,Engaged,Family
14028,No,Mya Ursery,Male,Positive,No,Not Engaged,Family
14029,No,Brandon Archuleta,Female,Positive,No,Engaged,Family
14030,No,Destiny Chavez,Male,Positive,No,Engaged,Single
14031,No,Nazmiyya al-Ishmael,Female,Positive,No,Not Engaged,Retired
14032,No,Fakeeha al-Amin,Male,Positive,No,Not Engaged,Family
14033,No,John Rojas,Male,Neutral,Yes,Not Engaged,Family
14034,No,Imaad el-Farhat,Female,Negative,No,Not Engaged,Retired
14035,No,Terri Moline,Female,Neutral,Yes,Engaged,Family
14036,No,Kinaana el-Fares,Female,Positive,No,Engaged,Family
14037,No,Luis Maldonado,Male,Positive,No,Engaged,Family
14038,No,Kelly Smith,Female,Neutral,Yes,Engaged,Family
14039,No,Shalese Casey,Female,Positive,No,Engaged,Family
14040,No,Angela Zeller,Male,Neutral,No,Engaged,Family
14041,No,Sanad al-Mohammed,Female,Positive,No,Engaged,Family
14042,No,Amber Finley,Female,Neutral,Yes,Not Engaged,Family
14043,No,Brenda Nanda,Male,Positive,No,Engaged,Family
14044,No,Jose Martinez-Freyre,Male,Positive,No,Engaged,Family
14045,No,Firdaus al-Bashir,Male,Positive,Yes,Engaged,Family
14046,No,Vincent Villanueva,Female,Positive,No,Not Engaged,Family
14047,No,Naema Johnson Jr,Female,Neutral,No,Not Engaged,Family
14048,No,Michael Dam,Female,Positive,Yes,Engaged,Family
14049,No,Christopher Fink,Male,Positive,No,Engaged,Family
14050,No,Christine Ertelt,Female,Neutral,No,Not Engaged,Retired
14051,No,Bradley Edwards,Female,Positive,Yes,Engaged,Single
14052,No,Consuello Carter,Female,Positive,No,Not Engaged,Retired
14053,No,Cody Rubano,Male,Positive,Yes,Not Engaged,Family
14054,No,Imraan el-Habibi,Female,Positive,No,Engaged,Family
14055,No,Azeema al-Ishak,Male,Negative,Yes,Not Engaged,Retired
14056,No,Itzel Ferguson,Male,Negative,No,Not Engaged,Family
14057,No,Brandon Yanushonis,Female,Positive,Yes,Not Engaged,Single
14058,No,Travyone Durham,Female,Negative,Yes,Not Engaged,Family
14059,No,Jonathan Stickney,Male,Neutral,No,Engaged,Single
14060,No,Toshal Augustine,Male,Positive,No,Not Engaged,Family
14061,No,Danielle Smith,Female,Negative,No,Engaged,Family
14062,No,Abdul Jaleel el-Saadeh,Male,Neutral,Yes,Engaged,Retired
14063,No,Badr el-Shams,Female,Negative,Yes,Engaged,Family
14064,No,Grace Virmani,Male,Neutral,No,Engaged,Family
14065,No,Savanah Williams,Male,Negative,Yes,Engaged,Retired
14066,No,Kyle Fikes,Female,Negative,Yes,Not Engaged,Retired
14067,No,Rockelle Yellow,Female,Neutral,Yes,Engaged,Family
14068,No,Evan Onsager,Male,Positive,No,Engaged,Family
14069,No,Aaron Galvez,Male,Positive,No,Not Engaged,Retired
14070,No,Shareefa al-Elbaz,Female,Neutral,No,Engaged,Single
14071,No,Sabrina Santos,Male,Neutral,No,Engaged,Retired
14072,No,Saadiq el-Salem,Female,Positive,No,Engaged,Retired
14073,No,Sabaaha el-Bahri,Female,Negative,No,Engaged,Family
14074,No,Bianca Archuleta,Female,Positive,Yes,Engaged,Family
14075,No,Kasandra Morales,Female,Neutral,Yes,Engaged,Family
14076,No,Daizsa Williams,Female,Positive,No,Engaged,Retired
14077,No,Imani Anderson,Male,Positive,Yes,Engaged,Family
14078,No,Sadie Rivera,Male,Neutral,No,Engaged,Family
14079,No,Saood el-Sahli,Male,Positive,Yes,Not Engaged,Family
14080,No,Brian Medina,Female,Neutral,Yes,Engaged,Family
14081,No,Colin Quick,Male,Neutral,Yes,Engaged,Family
14082,No,Breanna Quintana,Male,Positive,No,Engaged,Family
14083,No,Thanh Perez,Male,Neutral,Yes,Not Engaged,Family
14084,No,Regina Roberts,Female,Positive,No,Engaged,Family
14085,No,Marisol Murillo,Male,Positive,No,Engaged,Family
14086,No,Edeer Wilder,Female,Neutral,Yes,Not Engaged,Family
14087,No,Kevin Ten,Female,Neutral,Yes,Not Engaged,Single
14088,No,Frank Lasserre,Male,Positive,Yes,Not Engaged,Family
14089,No,Canteskuya Lee,Female,Positive,No,Engaged,Family
14090,No,Fateen al-Abraham,Male,Neutral,No,Engaged,Retired
14091,No,Christina Cranmer,Female,Neutral,No,Engaged,Family
14092,No,Jorge Bean,Male,Negative,Yes,Engaged,Family
14093,No,Ethan Tullar,Female,Neutral,No,Engaged,Family
14094,No,Donovan Rushdoony,Female,Positive,No,Engaged,Family
14095,No,Sierrah Farias,Male,Negative,No,Engaged,Family
14096,No,Samraa el-Sabir,Male,Positive,No,Not Engaged,Family
14097,No,Annette Fisher,Female,Positive,Yes,Not Engaged,Retired
14098,No,Edward Lam,Male,Positive,No,Engaged,Family
14099,No,Katelyn Lansing,Male,Neutral,Yes,Engaged,Retired
14100,No,Aaron Davis,Female,Neutral,Yes,Engaged,Family
14101,No,Shay Fenton,Female,Neutral,No,Engaged,Family
14102,No,Kristen Carter,Female,Positive,Yes,Engaged,Family
14103,No,Alexander Singh,Male,Neutral,Yes,Engaged,Family
14104,No,Jose Lopez Flores,Male,Positive,Yes,Engaged,Family
14105,No,Ghaaliya el-Abdo,Male,Neutral,Yes,Engaged,Family
14106,No,Yusuke Bhandary,Female,Positive,No,Engaged,Family
14107,No,Brent Newell,Female,Positive,Yes,Engaged,Family
14108,No,Maomao Ramkumar,Female,Positive,No,Engaged,Family
14109,No,Matthew Petrouske,Male,Positive,No,Engaged,Family
14110,No,Katherine Kearney,Female,Positive,Yes,Engaged,Single
14111,No,Sandra Nichols,Male,Neutral,Yes,Engaged,Family
14112,No,Geralee Nava-Murillo,Female,Neutral,Yes,Engaged,Family
14113,No,Andrew Martinez,Female,Neutral,Yes,Engaged,Family
14114,No,Connor Marrama,Female,Neutral,Yes,Engaged,Family
14115,No,Izzaddeen al-Parsa,Male,Neutral,No,Engaged,Family
14116,No,Miles Gilmore,Male,Positive,No,Engaged,Retired
14117,No,Jennifer Vanzandt,Male,Positive,Yes,Engaged,Single
14118,No,Deion Bailey,Female,Negative,No,Not Engaged,Retired
14119,No,Shelby Jones,Male,Neutral,No,Not Engaged,Family
14120,No,Sarah Guevara,Female,Positive,No,Engaged,Family
14121,No,Jordyn Ditlevson,Female,Positive,Yes,Engaged,Single
14122,No,Cody Zartman,Female,Negative,No,Not Engaged,Family
14123,No,Aimee Davis,Male,Positive,Yes,Engaged,Single
14124,No,Raita el-Safar,Female,Positive,No,Engaged,Retired
14125,No,Amy Thompson,Female,Neutral,No,Not Engaged,Retired
14126,No,Fawzi al-Younes,Female,Positive,No,Engaged,Retired
14127,No,Shaleel Malone,Male,Positive,No,Engaged,Family
14128,No,Steven Wiese,Female,Neutral,Yes,Engaged,Family
14129,No,Tania Warren,Female,Neutral,No,Engaged,Retired
14130,No,Paul Heredia,Male,Negative,No,Engaged,Family
14131,No,Shay Nordby,Male,Neutral,Yes,Not Engaged,Family
14132,No,Sahla al-Azam,Female,Neutral,No,Engaged,Family
14133,No,Brayden Yamasaki,Male,Positive,No,Not Engaged,Family
14134,No,James Webb,Male,Positive,Yes,Engaged,Family
14135,No,Sahar al-Darwish,Male,Positive,No,Engaged,Retired
14136,No,Joshua Freeman,Male,Neutral,No,Engaged,Family
14137,No,Corey Steinbach,Female,Neutral,Yes,Engaged,Family
14138,No,Brea Esquivel,Male,Positive,Yes,Engaged,Family
14139,No,Nassaar el-Haque,Female,Neutral,Yes,Not Engaged,Family
14140,No,Vince Eufred Makam,Female,Neutral,No,Not Engaged,Family
14141,No,Bailey Thompson,Female,Negative,Yes,Not Engaged,Family
14142,No,Pedro Hermosillo,Female,Positive,Yes,Not Engaged,Family
14143,No,Cameron Caotrieu,Female,Negative,No,Engaged,Single
14144,No,Israel Shamy,Male,Positive,No,Not Engaged,Family
14145,No,Justin Moore,Male,Positive,No,Engaged,Family
14146,No,Iffat al-Barakat,Male,Neutral,No,Engaged,Family
14147,No,Lavon Chirdon,Female,Neutral,No,Engaged,Family
14148,No,Justin Patel,Male,Neutral,No,Engaged,Retired
14149,No,Ariyelle Reaves,Male,Positive,No,Not Engaged,Family
14150,No,Misbaah al-Mahmud,Male,Positive,No,Engaged,Retired
14151,No,Max Wells,Male,Positive,Yes,Engaged,Family
14152,No,Freddie Campbell,Male,Negative,No,Engaged,Family
14153,No,Prerit Kunugi,Female,Neutral,No,Not Engaged,Family
14154,No,Aaliyah Woods,Male,Positive,No,Not Engaged,Retired
14155,No,Gavin Cano,Female,Neutral,No,Engaged,Single
14156,No,Randolph Vargas,Male,Positive,Yes,Engaged,Single
14157,No,Kaiana Jones,Female,Neutral,No,Not Engaged,Retired
14158,No,Carlee Lucero-Roller,Female,Neutral,No,Not Engaged,Family
14159,No,Chadwick Duran,Male,Negative,Yes,Not Engaged,Family
14160,No,Mu'mina al-Amer,Female,Positive,No,Not Engaged,Family
14161,No,Natalie Walsh,Female,Positive,No,Not Engaged,Family
14162,No,Brianna Shimel,Male,Positive,No,Engaged,Family
14163,No,Dominique Tellez,Male,Negative,No,Not Engaged,Retired
14164,No,Long Chen,Male,Neutral,Yes,Not Engaged,Retired
14165,No,Jakoby Birks,Male,Positive,No,Engaged,Family
14166,No,Vanisha Hudson,Female,Neutral,No,Engaged,Retired
14167,No,Nathan De Priest,Female,Positive,No,Engaged,Family
14168,No,Muneeb el-Nagi,Male,Negative,No,Not Engaged,Family
14169,No,Julia Ruiz,Female,Positive,No,Not Engaged,Family
14170,No,Kayle Tafoya,Female,Positive,No,Not Engaged,Retired
14171,No,Katie Rockley,Male,Positive,No,Not Engaged,Family
14172,No,Amatullah al-Masri,Male,Negative,No,Engaged,Family
14173,No,Benjiman Ramirez,Female,Positive,No,Engaged,Family
14174,No,Rachel Chau,Female,Positive,Yes,Engaged,Family
14175,No,Nehal Dines,Female,Negative,No,Not Engaged,Retired
14176,No,Dillon Kennedy,Male,Positive,No,Engaged,Retired
14177,No,Alexandra Hanes,Female,Positive,Yes,Not Engaged,Family
14178,No,Malachai Lansing,Male,Neutral,No,Not Engaged,Family
14179,No,Scout Rhea,Female,Negative,No,Engaged,Family
14180,No,Phuong Nichols,Female,Positive,Yes,Engaged,Family
14181,No,Kimberly Bird,Male,Neutral,Yes,Not Engaged,Retired
14182,No,Travis Harrison,Female,Positive,Yes,Engaged,Retired
14183,No,Kaying Song,Female,Negative,No,Engaged,Family
14184,No,Alejandro Pinon,Male,Negative,No,Not Engaged,Family
14185,No,Mistor Williams,Male,Positive,No,Not Engaged,Family
14186,No,Claire Anderson,Male,Neutral,Yes,Engaged,Family
14187,No,Matthew Kennedy,Female,Negative,Yes,Engaged,Family
14188,No,Erica Hendricks,Female,Positive,Yes,Engaged,Family
14189,No,Alexis Lee,Female,Neutral,Yes,Not Engaged,Family
14190,No,Cody Mondragon,Female,Neutral,No,Not Engaged,Family
14191,No,Maggie Yamaguchi,Female,Negative,No,Engaged,Family
14192,No,Kenneth Adams,Female,Negative,No,Engaged,Family
14193,No,Tionne Haselrig Graham,Male,Neutral,No,Engaged,Retired
14194,No,Samantha Oh,Female,Neutral,No,Engaged,Family
14195,No,Zachary Haycock,Male,Negative,No,Not Engaged,Retired
14196,No,Morgan Phillips,Male,Positive,Yes,Engaged,Family
14197,No,Jasmine Gurung,Female,Neutral,No,Engaged,Family
14198,No,Naomi White,Male,Positive,Yes,Engaged,Family
14199,No,Maria Rios,Female,Positive,Yes,Engaged,Family
14200,No,Landon Klein Miller,Female,Positive,Yes,Not Engaged,Family
14201,No,Da'Quasha Simbo,Female,Neutral,No,Engaged,Family
14202,No,Andrea Navo,Male,Negative,Yes,Not Engaged,Family
14203,No,Kindra Doremus,Male,Positive,Yes,Engaged,Retired
14204,No,Christian Gerarden,Male,Positive,No,Not Engaged,Family
14205,No,Jordan Hartman,Female,Neutral,Yes,Engaged,Family
14206,No,Michael Donkoh,Female,Negative,Yes,Not Engaged,Family
14207,No,Kristi Coughlin,Female,Negative,Yes,Engaged,Retired
14208,No,Murphy Hendricks,Female,Negative,No,Engaged,Family
14209,No,Natsima Sheng,Female,Positive,No,Engaged,Retired
14210,No,Hishaam al-Aslam,Male,Positive,No,Engaged,Single
14211,No,Abdul Noor el-Arif,Male,Positive,Yes,Engaged,Family
14212,No,Taqi el-Amin,Female,Positive,No,Engaged,Single
14213,No,Iffat el-Ayub,Female,Positive,No,Engaged,Retired
14214,No,Christopher Dalton,Female,Positive,No,Not Engaged,Family
14215,No,Christopher Cochran,Female,Negative,No,Engaged,Family
14216,No,Jairric Ken Bogus,Female,Neutral,No,Engaged,Family
14217,No,Selina Babilonia,Male,Neutral,No,Engaged,Retired
14218,No,Maya Costa,Female,Neutral,No,Not Engaged,Retired
14219,No,Andrea Serna,Male,Positive,No,Engaged,Family
14220,No,Garrett Timberlake,Female,Neutral,No,Not Engaged,Family
14221,No,Darwyn Cross-Romero,Female,Positive,Yes,Engaged,Family
14222,No,Alexander Abeyta,Female,Negative,No,Engaged,Family
14223,No,Zubaida al-Saba,Male,Neutral,No,Engaged,Family
14224,No,Xavier Estrada,Female,Neutral,Yes,Engaged,Family
14225,No,Eunice Lor,Male,Negative,Yes,Not Engaged,Family
14226,No,Hamdi al-Koroma,Female,Positive,No,Engaged,Family
14227,No,Charneissha Montoya,Male,Positive,Yes,Not Engaged,Family
14228,No,Daniel Li,Male,Positive,No,Not Engaged,Family
14229,No,Huwaida al-Qasim,Female,Neutral,No,Engaged,Retired
14230,No,Javier Yanez,Male,Positive,No,Engaged,Single
14231,No,Du Shawn Cunningham-Flynn,Male,Neutral,Yes,Engaged,Family
14232,No,Gabrielle Topaha,Female,Positive,No,Engaged,Retired
14233,No,Justin Pearson,Female,Positive,No,Not Engaged,Family
14234,No,Miranda Zavala,Male,Positive,No,Engaged,Family
14235,No,Jawaun Granger,Female,Negative,Yes,Not Engaged,Family
14236,No,Caleb Petersen,Female,Positive,No,Not Engaged,Family
14237,No,Joshua Guzman,Female,Negative,Yes,Not Engaged,Family
14238,No,Abdul Wadood el-Hussein,Female,Positive,Yes,Engaged,Family
14239,No,Shauna Prince,Male,Neutral,No,Engaged,Family
14240,No,Jessica Ammon,Male,Neutral,No,Engaged,Family
14241,No,Taylor Chacon,Female,Neutral,No,Engaged,Retired
14242,No,Nathanial Hughes,Female,Positive,No,Not Engaged,Family
14243,No,Rashiyd Watson,Female,Positive,Yes,Not Engaged,Retired
14244,No,Anne Walker,Male,Positive,No,Not Engaged,Family
14245,No,Joseph Anguiano,Female,Negative,No,Engaged,Single
14246,No,Courtney Hickey,Male,Positive,Yes,Engaged,Family
14247,No,Stephanie Rollo,Female,Neutral,Yes,Engaged,Family
14248,No,Wesley Willbanks,Male,Positive,No,Not Engaged,Family
14249,No,Wyona Watts-Hight,Male,Negative,Yes,Engaged,Family
14250,No,David Kochis,Female,Neutral,No,Engaged,Family
14251,No,Erika Vargas-Banuelos,Female,Neutral,No,Engaged,Family
14252,No,Xavier Washington,Male,Positive,No,Not Engaged,Family
14253,No,Aiman al-Matin,Male,Negative,Yes,Engaged,Family
14254,No,Kenfield Fukui,Female,Negative,No,Not Engaged,Family
14255,No,Tiffani Lewis Wallace,Male,Positive,Yes,Engaged,Family
14256,No,Scott Lor,Female,Positive,No,Engaged,Single
14257,No,Llewelgene Lee,Female,Positive,No,Not Engaged,Family
14258,No,Braden Du Pignac,Male,Positive,Yes,Engaged,Family
14259,No,Allie Patroniti,Male,Positive,No,Engaged,Family
14260,No,Christopher Schroeder,Male,Positive,No,Engaged,Retired
14261,No,Maiya Jackson,Female,Negative,No,Not Engaged,Family
14262,No,Brandon Brown,Female,Positive,No,Engaged,Family
14263,No,Yahir Archibeque,Female,Negative,No,Engaged,Retired
14264,No,Taaha al-Molla,Male,Positive,Yes,Engaged,Family
14265,No,Taryn Halbert,Male,Positive,Yes,Not Engaged,Family
14266,No,Brianna Miller,Female,Positive,Yes,Engaged,Family
14267,No,Selena Penuelas-Gallegos,Female,Neutral,Yes,Engaged,Retired
14268,No,Madison Gish,Female,Positive,No,Not Engaged,Family
14269,No,Andrea Pabalan,Female,Neutral,No,Engaged,Family
14270,No,Gabriel Gonzalez-Medina,Male,Positive,Yes,Not Engaged,Family
14271,No,Angela Rathbun,Male,Neutral,No,Not Engaged,Retired
14272,No,Morgan Simmons,Female,Positive,Yes,Not Engaged,Family
14273,No,Idrees el-Karim,Male,Neutral,No,Engaged,Family
14274,No,Cole Ehle,Male,Neutral,No,Engaged,Family
14275,No,Tia Taylor,Female,Neutral,No,Engaged,Family
14276,No,Cassandra Neibert,Female,Positive,No,Not Engaged,Family
14277,No,Gladys Muro,Female,Negative,Yes,Not Engaged,Family
14278,No,Mahmooda el-Saidi,Male,Positive,Yes,Not Engaged,Family
14279,No,Dylan Murphy,Female,Positive,No,Engaged,Family
14280,No,Lindsey Chau,Male,Neutral,Yes,Engaged,Single
14281,No,Louis Holiday,Female,Positive,No,Engaged,Retired
14282,No,Marshall Vang,Male,Neutral,No,Not Engaged,Family
14283,No,Isaam al-Uddin,Male,Positive,Yes,Not Engaged,Family
14284,No,Derek Martinez,Male,Negative,Yes,Engaged,Retired
14285,No,Fateen al-Mirza,Male,Neutral,No,Engaged,Retired
14286,No,Skye Ulrich,Male,Positive,No,Engaged,Retired
14287,No,Emily Prabhu,Female,Negative,No,Engaged,Family
14288,No,Chelsea Nguyen,Male,Positive,Yes,Engaged,Family
14289,No,Naaif el-Mahmood,Male,Neutral,Yes,Engaged,Family
14290,No,Mariah Montanez,Female,Positive,Yes,Not Engaged,Retired
14291,No,Joshua Laur,Male,Negative,No,Engaged,Family
14292,No,Thaylor Miles,Male,Positive,No,Engaged,Retired
14293,No,Jonathan Rangel,Female,Positive,No,Not Engaged,Family
14294,No,Nayeli Trujillo Jr,Male,Neutral,No,Engaged,Single
14295,No,Travis Fisher,Male,Positive,No,Engaged,Single
14296,No,Tammy Kellan,Male,Neutral,Yes,Engaged,Family
14297,No,Mai Lee,Male,Positive,Yes,Engaged,Family
14298,No,Uthmaa N el-Mirza,Male,Neutral,No,Engaged,Family
14299,No,Nathaniel Allen,Female,Negative,Yes,Not Engaged,Retired
14300,No,Elijah Ellington,Female,Negative,Yes,Not Engaged,Family
14301,No,Kabeera el-Javid,Male,Positive,Yes,Engaged,Family
14302,No,Cody Sibbald,Female,Positive,No,Not Engaged,Family
14303,No,Reyina Castellon,Male,Neutral,No,Engaged,Family
14304,No,Phillip Patel,Male,Positive,Yes,Engaged,Single
14305,No,Clerance Smith,Male,Neutral,No,Not Engaged,Single
14306,No,Vincent Munoz Quinones,Female,Positive,No,Engaged,Family
14307,No,Dillon Ledebur,Male,Positive,No,Engaged,Family
14308,No,Ian Beckner,Male,Positive,Yes,Engaged,Retired
14309,No,Rayvin Ameen,Female,Positive,Yes,Engaged,Single
14310,No,Dante Vaughn,Female,Neutral,Yes,Not Engaged,Family
14311,No,Samantha Montes,Male,Neutral,No,Engaged,Family
14312,No,Gabriel Joe,Female,Negative,No,Not Engaged,Family
14313,No,Maria Castrellon,Male,Positive,Yes,Engaged,Single
14314,No,Kayla Long,Female,Positive,Yes,Engaged,Family
14315,No,William Pluto,Female,Neutral,Yes,Engaged,Retired
14316,No,Shadhaa el-Parsa,Male,Neutral,No,Engaged,Family
14317,No,Rebecca Cherie,Male,Positive,No,Engaged,Family
14318,No,Naseem el-Fahs,Male,Positive,No,Not Engaged,Family
14319,No,Michelle Lee,Female,Neutral,Yes,Not Engaged,Family
14320,No,Joseph Duvall-Nguyen,Female,Positive,No,Engaged,Retired
14321,No,Jonathan Trybula,Female,Positive,No,Engaged,Family
14322,No,Adam Ramirez Cervantes,Female,Positive,No,Engaged,Retired
14323,No,Elizabeth Kim,Female,Positive,Yes,Engaged,Family
14324,No,Zakiyya al-Karam,Male,Positive,Yes,Engaged,Family
14325,No,Maxwell Hammons,Male,Neutral,Yes,Engaged,Family
14326,No,Saahira el-Shakoor,Female,Positive,Yes,Not Engaged,Family
14327,No,Oscar Shock,Male,Neutral,Yes,Engaged,Family
14328,No,Matthew Pargas-Vega,Male,Neutral,No,Not Engaged,Single
14329,No,Sarah Rosdal,Male,Negative,No,Engaged,Family
14330,No,Melanie Mix,Male,Positive,Yes,Not Engaged,Single
14331,No,Frances Jones,Female,Positive,Yes,Engaged,Retired
14332,No,Harrison Tunnell,Male,Positive,No,Not Engaged,Family
14333,No,Sterling John,Male,Positive,Yes,Engaged,Family
14334,No,Kinza Chikuma,Male,Negative,No,Not Engaged,Family
14335,No,Bailey Angeles,Female,Positive,No,Engaged,Family
14336,No,Dominique Allen,Male,Positive,Yes,Engaged,Retired
14337,No,Patricia April,Male,Neutral,No,Engaged,Family
14338,No,Mariah Neumann,Female,Positive,No,Engaged,Retired
14339,No,Megan Moss,Male,Neutral,No,Engaged,Family
14340,No,Matthew Ouk,Male,Negative,No,Engaged,Family
14341,No,Jared Wardlaw,Male,Neutral,Yes,Engaged,Family
14342,No,Daniel Barela,Male,Positive,Yes,Not Engaged,Retired
14343,No,Sean Hofmann,Male,Positive,No,Not Engaged,Family
14344,No,Aaron Reese,Female,Positive,No,Engaged,Family
14345,No,Patrick Smith,Female,Positive,Yes,Engaged,Family
14346,No,Jennifer Shaffer,Male,Neutral,No,Engaged,Family
14347,No,Condeladio Cook,Female,Neutral,No,Not Engaged,Retired
14348,No,Scott Jernigan,Female,Neutral,Yes,Engaged,Single
14349,No,Brandi Benally,Male,Positive,No,Engaged,Family
14350,No,Tokala Anders,Male,Negative,Yes,Engaged,Family
14351,No,Brian Arellano-Council,Female,Neutral,Yes,Not Engaged,Family
14352,No,Edgar Luna,Male,Negative,Yes,Engaged,Family
14353,No,Juan Redfern,Male,Positive,No,Engaged,Family
14354,No,Yeon Soo Gonzales,Male,Positive,No,Engaged,Family
14355,No,Clint Bollig,Female,Positive,No,Engaged,Retired
14356,No,Haneef al-Rasheed,Male,Neutral,Yes,Not Engaged,Family
14357,No,Megan Sills,Female,Positive,Yes,Engaged,Family
14358,No,Leslie Pauli,Female,Positive,No,Engaged,Retired
14359,No,Austin Stanton,Female,Neutral,No,Engaged,Single
14360,No,Nathan Schenally,Female,Negative,Yes,Engaged,Family
14361,No,Sky Howard,Female,Positive,No,Not Engaged,Family
14362,No,Nawaar el-Jamail,Male,Negative,Yes,Not Engaged,Family
14363,No,Janiya Williams,Female,Negative,No,Engaged,Family
14364,No,Calvin Shonka,Male,Positive,No,Not Engaged,Family
14365,No,Adhraaa al-Demian,Male,Neutral,No,Engaged,Family
14366,No,Patrick Royalty,Male,Negative,No,Engaged,Family
14367,No,Omari Lyons,Male,Negative,No,Not Engaged,Single
14368,No,Alison Mizner,Male,Neutral,Yes,Not Engaged,Retired
14369,No,Eric Duran,Female,Neutral,No,Engaged,Single
14370,No,Maya Zamora,Male,Positive,Yes,Engaged,Family
14371,No,Dominic Anthony,Male,Negative,No,Not Engaged,Single
14372,No,Mitchell Felix,Male,Positive,Yes,Not Engaged,Retired
14373,No,Stephanie Kunimune,Male,Neutral,No,Engaged,Family
14374,No,Paulina Shrestha,Female,Neutral,No,Not Engaged,Single
14375,No,Evette Haris,Male,Positive,Yes,Not Engaged,Retired
14376,No,Juan Gonzalez,Male,Positive,Yes,Engaged,Retired
14377,No,Fernanda Ascencio,Female,Negative,No,Engaged,Family
14378,No,Britta Kimber,Male,Positive,Yes,Not Engaged,Retired
14379,No,Norma Tarin-Rodriquez,Female,Neutral,No,Engaged,Retired
14380,No,Mariah Radney,Male,Positive,No,Engaged,Family
14381,No,Alana Dacuba,Male,Neutral,Yes,Engaged,Family
14382,No,Nelson Fermin,Male,Neutral,Yes,Engaged,Family
14383,No,Brannita Tinsley,Male,Negative,No,Engaged,Retired
14384,No,Kimberly Blaze,Female,Positive,No,Engaged,Family
14385,No,Brian Ho,Male,Neutral,Yes,Engaged,Retired
14386,No,Zachary Rivera,Female,Positive,No,Engaged,Family
14387,No,Carlos Flores Granados,Female,Positive,No,Engaged,Family
14388,No,Jared Pinto,Male,Positive,No,Engaged,Family
14389,No,Eun Pelham,Male,Positive,No,Engaged,Family
14390,No,Jarrett Buttenmiller,Male,Neutral,Yes,Engaged,Family
14391,No,Trevor Lam,Female,Positive,Yes,Engaged,Family
14392,No,Lee Roy Jaramillo,Male,Positive,No,Not Engaged,Family
14393,No,Maria Armstrong,Male,Positive,No,Engaged,Retired
14394,No,Chase Spottedwarbonnet,Female,Positive,No,Not Engaged,Family
14395,No,Avery Yates,Female,Positive,No,Engaged,Family
14396,No,Rodrigo Sisneros-Gonzales,Female,Positive,No,Engaged,Retired
14397,No,Peter Brower,Female,Neutral,No,Engaged,Family
14398,No,Vincent Harvey,Male,Neutral,Yes,Engaged,Family
14399,No,Alyssa Lopez,Male,Positive,Yes,Engaged,Family
14400,No,Felicia Nguyen,Male,Positive,Yes,Engaged,Family
14401,No,Mu'mina al-Khan,Female,Positive,No,Engaged,Retired
14402,No,Sydney Stewart,Male,Positive,No,Engaged,Family
14403,No,Alec Transou,Male,Neutral,No,Engaged,Family
14404,No,Tyler Pope,Female,Neutral,Yes,Engaged,Retired
14405,No,Asia Shumake,Female,Negative,No,Engaged,Family
14406,No,Alexis Lopez,Female,Neutral,Yes,Not Engaged,Family
14407,No,Arjaylaan Webber,Male,Positive,Yes,Engaged,Retired
14408,No,Alexandrea Brown,Male,Positive,No,Not Engaged,Family
14409,No,Nathanial Flores,Female,Positive,No,Engaged,Single
14410,No,Jaslyn Andres,Female,Positive,Yes,Engaged,Retired
14411,No,Trekeith Franklin,Female,Negative,No,Engaged,Family
